time,pressure,temperature,humidity,gyro_x,gyro_y,gyro_z,uv_index,ir_light,visible_light,eco2,tvoc,rawh2,rawethanol,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,latitude,longitude,altitude,speed,course,acc,gyro,mag
2021-03-27 12:19:44.263920,101.74,13.09,33.93,0.79,-0.61,5.25,0.57,927.0,363.0,400.0,5.0,15298.0,19692.0,-0.3,-0.04,0.94,9.03,-9.23,-30.1,44.26092603,26.002266180000003,94.6,0.0,236.8,0.9875221517,5.344034057,32.75276782
2021-03-27 12:19:45.983843,101.73,13.13,33.9,-1.77,-0.43,0.0,0.57,937.0,364.0,400.0,3.0,15301.0,19688.0,-0.36,0.01,0.94,8.37,-8.94,-29.1,44.26092627,26.002266239999997,94.6,0.0,236.8,1.006628035,1.821482912,31.57198917
2021-03-27 12:19:47.378628,101.74,13.15,33.82,-1.53,-0.73,1.46,0.57,930.0,363.0,400.0,0.0,15301.0,19703.0,-0.34,-0.02,0.93,8.65,-8.9,-30.4,44.26092655,26.002266289999998,94.7,0.0,236.8,0.990403958,2.237275128,32.8358417
2021-03-27 12:19:48.669616,101.74,13.13,33.82,-1.28,0.06,-1.28,0.57,931.0,363.0,400.0,2.0,15293.0,19691.0,-0.34,-0.01,0.94,8.68,-9.53,-30.2,44.26092664,26.00226631,94.7,0.0,236.8,0.9996499387,1.811187456,32.83600615
2021-03-27 12:19:49.953938,101.74,13.13,33.94,-1.34,0.12,-0.73,0.58,933.0,365.0,400.0,5.0,15292.0,19688.0,-0.34,-0.01,0.94,8.7,-9.14,-31.2,44.260926790000006,26.002266340000002,94.7,0.0,236.8,0.9996499387,1.530653455,33.65515711
2021-03-27 12:19:51.613643,101.73,13.13,33.85,-1.22,0.18,-0.73,0.58,934.0,364.0,400.0,3.0,15285.0,19686.0,-0.34,-0.01,0.94,8.87,-9.23,-30.3,44.26092702,26.00226639,94.7,0.0,236.8,0.9996499387,1.43307362,32.89315734
2021-03-27 12:19:53.253845,101.73,13.17,33.94,-1.28,-0.06,-1.4,0.57,933.0,363.0,400.0,3.0,15289.0,19682.0,-0.34,-0.01,0.94,8.69,-9.42,-30.8,44.260927339999995,26.00226647,94.7,0.0,236.8,0.9996499387,1.897893569,33.36004347
2021-03-27 12:19:54.584164,101.74,13.21,33.89,-1.34,0.18,-0.73,0.57,934.0,364.0,400.0,9.0,15288.0,19689.0,-0.34,-0.01,0.94,8.08,-8.98,-29.8,44.26092751,26.0022665,94.7,0.0,236.8,0.9996499387,1.536522047,32.15535414
2021-03-27 12:19:55.833788,101.74,13.17,34.05,-1.4,0.18,-0.98,0.58,933.0,365.0,400.0,13.0,15278.0,19683.0,-0.34,-0.01,0.94,8.02,-9.11,-30.0,44.2609275,26.00226649,94.7,0.0,236.8,0.9996499387,1.718371322,32.3622079
2021-03-27 12:19:57.063905,101.73,13.19,34.06,-1.4,0.12,-0.73,0.58,933.0,365.0,400.0,7.0,15270.0,19681.0,-0.34,-0.01,0.94,8.18,-8.72,-29.3,44.2609276,26.0022665,94.8,0.0,236.8,0.9996499387,1.58344561,31.64554945
2021-03-27 12:19:58.269349,101.73,13.22,34.05,-1.34,0.12,-0.49,0.57,934.0,363.0,400.0,19.0,15262.0,19671.0,-0.34,-0.01,0.94,8.68,-9.03,-29.6,44.2609276,26.0022665,94.8,0.0,236.8,0.9996499387,1.431817027,32.14099096
2021-03-27 12:19:59.539181,101.74,13.24,34.12,-1.22,0.24,-0.31,0.58,934.0,365.0,400.0,17.0,15266.0,19673.0,-0.34,-0.01,0.94,8.91,-9.36,-29.0,44.2609276,26.00226649,94.8,0.0,236.8,0.9996499387,1.281444497,31.74897951
2021-03-27 12:20:00.814010,101.73,13.28,34.2,-1.22,0.12,-0.79,0.57,933.0,364.0,400.0,15.0,15269.0,19671.0,-0.34,-0.01,0.94,8.73,-8.46,-30.3,44.260927620000004,26.00226648,94.7,0.0,236.8,0.9996499387,1.458389523,32.64773346
2021-03-27 12:20:01.984469,101.74,13.28,34.07,-1.1,0.24,-0.92,0.58,932.0,365.0,400.0,13.0,15274.0,19678.0,-0.34,-0.01,0.94,8.56,-9.17,-29.8,44.260927650000006,26.00226649,94.7,0.0,236.8,0.9996499387,1.453960109,32.3326847
2021-03-27 12:20:03.224033,101.73,13.26,34.07,-1.28,0.24,-1.22,0.58,938.0,366.0,400.0,16.0,15267.0,19668.0,-0.35,-0.01,0.94,7.37,-7.5,-29.7,44.26092772,26.00226649,94.7,0.0,236.8,1.00309521,1.784488722,31.50645807
2021-03-27 12:20:04.368652,101.73,13.26,34.06,-1.4,0.06,-0.73,0.58,939.0,365.0,400.0,19.0,15267.0,19668.0,-0.35,-0.01,0.94,7.42,-8.87,-30.3,44.26092774,26.00226649,94.7,0.0,236.8,1.00309521,1.580031645,32.43182542
2021-03-27 12:20:05.658960,101.74,13.28,34.15,-1.4,0.12,-0.67,0.58,942.0,365.0,400.0,18.0,15276.0,19669.0,-0.35,-0.01,0.93,7.87,-9.34,-30.2,44.26092778,26.0022665,94.7,0.0,236.8,0.9937303457,1.556695217,32.57625669
2021-03-27 12:20:07.503787,101.74,13.3,34.15,-1.4,0.12,-0.85,0.58,941.0,365.0,400.0,15.0,15272.0,19673.0,-0.35,-0.01,0.93,7.69,-8.11,-30.3,44.260927810000005,26.0022665,94.7,0.0,236.8,0.9937303457,1.642224102,32.29548266
2021-03-27 12:20:09.313661,101.73,13.28,34.11,-1.22,0.24,-0.79,0.58,941.0,366.0,400.0,16.0,15273.0,19671.0,-0.35,-0.01,0.93,7.53,-8.18,-28.6,44.2609279,26.00226652,94.7,0.0,236.8,0.9937303457,1.473125928,30.6850664
2021-03-27 12:20:10.608782,101.73,13.32,34.17,-1.22,0.06,-0.73,0.58,942.0,366.0,400.0,13.0,15273.0,19669.0,-0.35,-0.01,0.93,7.73,-7.98,-29.6,44.26092791,26.00226653,94.7,0.0,236.8,0.9937303457,1.42298981,31.61634546
2021-03-27 12:20:11.883681,101.74,13.34,34.12,-1.22,0.18,-0.67,0.58,942.0,366.0,400.0,21.0,15274.0,19671.0,-0.35,-0.01,0.93,7.85,-8.91,-30.2,44.26092791,26.00226653,94.7,0.0,236.8,0.9937303457,1.40346001,32.45074113
2021-03-27 12:20:13.098758,101.73,13.34,34.12,-1.34,0.12,-0.85,0.58,942.0,365.0,400.0,17.0,15275.0,19668.0,-0.35,-0.01,0.93,7.58,-8.75,-29.5,44.260927890000005,26.00226654,94.7,0.0,236.8,0.9937303457,1.591383046,31.69020196
2021-03-27 12:20:14.269013,101.74,13.35,34.09,-1.16,0.24,-0.85,0.58,942.0,365.0,400.0,21.0,15270.0,19668.0,-0.35,-0.01,0.93,7.53,-8.67,-29.1,44.260927890000005,26.00226654,94.7,0.0,236.8,0.9937303457,1.457978052,31.28385846
2021-03-27 12:20:15.458554,101.74,13.34,34.12,-1.16,0.06,-0.79,0.58,941.0,366.0,400.0,18.0,15279.0,19668.0,-0.35,-0.01,0.94,8.31,-8.12,-29.8,44.260927890000005,26.00226654,94.7,0.0,236.8,1.00309521,1.404741969,31.98484798
2021-03-27 12:20:16.644362,101.73,13.35,34.13,-1.34,0.06,-0.73,0.58,941.0,365.0,400.0,14.0,15284.0,19667.0,-0.35,-0.01,0.93,8.35,-8.86,-29.8,44.260927890000005,26.00226654,94.7,0.0,236.8,0.9937303457,1.527121475,32.19102515
2021-03-27 12:20:17.808958,101.73,13.34,34.04,-1.4,0.12,-0.61,0.58,942.0,366.0,400.0,16.0,15283.0,19663.0,-0.35,-0.01,0.94,8.03,-9.0,-29.5,44.260927890000005,26.002266549999998,94.7,0.0,236.8,1.00309521,1.531828972,31.87053341
2021-03-27 12:20:19.498773,101.73,13.35,34.24,-1.34,0.18,-0.85,0.57,942.0,364.0,400.0,16.0,15290.0,19673.0,-0.35,-0.01,0.93,8.22,-9.69,-30.5,44.260927869999996,26.002266549999998,94.7,0.0,236.8,0.9937303457,1.597028491,33.04110319
2021-03-27 12:20:23.129390,101.73,13.34,34.16,-1.34,0.24,-0.79,0.59,943.0,367.0,400.0,14.0,15288.0,19671.0,-0.35,-0.01,0.93,8.08,-9.08,-29.9,44.260928670000006,26.002264030000003,94.4,0.0,192.0,0.9937303457,1.57394409,32.27604065
2021-03-27 12:20:24.703796,101.73,13.41,34.22,-1.28,0.24,-0.73,0.58,943.0,365.0,400.0,19.0,15289.0,19669.0,-0.35,-0.01,0.93,8.47,-8.22,-30.2,44.260938749999994,26.002264070000003,94.5,0.0,307.2,0.9937303457,1.4929501,32.42451696
2021-03-27 12:20:25.928804,101.73,13.34,34.14,-1.16,0.06,-0.61,0.58,942.0,366.0,400.0,17.0,15291.0,19666.0,-0.35,-0.01,0.93,8.07,-8.8,-29.3,44.26094362,26.00226296,94.8,0.0,307.2,0.9937303457,1.311983232,31.63945164
2021-03-27 12:20:27.153877,101.73,13.3,34.09,-1.34,0.18,-0.79,0.57,943.0,364.0,400.0,17.0,15285.0,19672.0,-0.35,-0.01,0.93,8.79,-8.45,-30.0,44.26094558,26.00226506,94.6,0.0,307.2,0.9937303457,1.565918261,32.38312215
2021-03-27 12:20:28.409530,101.73,13.34,34.14,-1.22,0.06,-0.61,0.58,942.0,365.0,400.0,18.0,15290.0,19667.0,-0.35,-0.01,0.93,8.8,-8.45,-29.4,44.26093868,26.00226252,93.4,0.0,307.2,0.9937303457,1.365320475,31.83084196
2021-03-27 12:20:29.684653,101.73,13.34,34.21,-1.22,0.18,-0.79,0.58,941.0,365.0,400.0,8.0,15295.0,19671.0,-0.35,-0.01,0.93,7.97,-8.75,-29.9,44.26093868,26.00226251,93.4,0.0,307.2,0.9937303457,1.464547712,32.15732265
2021-03-27 12:20:30.888823,101.72,13.3,34.16,-1.28,0.18,-0.73,0.58,943.0,365.0,400.0,15.0,15297.0,19671.0,-0.35,-0.01,0.93,7.9,-8.42,-30.4,44.26093731,26.0022603,93.0,0.0,307.2,0.9937303457,1.484486443,32.51870846
2021-03-27 12:20:32.519527,101.73,13.26,34.17,-1.28,0.18,-0.37,0.58,941.0,366.0,400.0,16.0,15295.0,19666.0,-0.35,-0.01,0.93,7.87,-8.8,-30.7,44.260938319999994,26.00225989,93.1,0.0,307.2,0.9937303457,1.344507345,32.89174517
2021-03-27 12:20:34.365778,101.73,13.24,34.06,-1.34,0.31,-0.67,0.58,937.0,365.0,400.0,7.0,15307.0,19679.0,-0.34,-0.01,0.94,7.98,-9.41,-30.6,44.26093887,26.00225946,93.1,0.0,307.2,0.9996499387,1.529901958,32.99376456
2021-03-27 12:20:35.813853,101.73,13.21,33.94,-1.34,0.18,-0.73,0.57,936.0,364.0,400.0,5.0,15309.0,19677.0,-0.35,-0.01,0.93,8.25,-9.3,-30.6,44.26093873,26.00225943,93.1,0.0,307.2,0.9937303457,1.536522047,33.02896456
2021-03-27 12:20:37.848617,101.73,13.28,33.98,-1.28,0.12,-0.79,0.58,936.0,366.0,400.0,12.0,15300.0,19671.0,-0.35,-0.01,0.93,7.71,-8.69,-28.8,44.26093891000001,26.00225946,93.1,0.0,307.2,0.9937303457,1.508940025,31.05479351
2021-03-27 12:20:39.674375,101.73,13.22,34.0,-1.28,0.06,-0.73,0.58,936.0,366.0,400.0,9.0,15306.0,19677.0,-0.35,-0.01,0.93,8.47,-8.64,-30.5,44.26093899000001,26.00225948,93.1,0.0,307.2,0.9937303457,1.474754217,32.81220047
2021-03-27 12:20:41.498885,101.74,13.28,34.0,-1.22,0.31,-0.73,0.57,937.0,364.0,400.0,11.0,15305.0,19677.0,-0.35,-0.01,0.93,8.14,-8.84,-29.8,44.260939040000004,26.00225952,93.1,0.0,307.2,0.9937303457,1.45512886,32.1316853
2021-03-27 12:20:43.129387,101.73,13.28,34.07,-1.28,0.06,-0.79,0.6,937.0,368.0,400.0,11.0,15307.0,19683.0,-0.35,-0.01,0.93,7.74,-9.12,-29.5,44.260939070000006,26.00225958,93.1,0.0,307.2,0.9937303457,1.5053571,31.83287609
2021-03-27 12:20:44.944407,101.73,13.28,33.95,-0.12,0.12,0.67,0.58,936.0,365.0,400.0,6.0,15300.0,19677.0,-0.3,0.01,0.92,8.18,-9.17,-30.2,44.26093911,26.00225962,94.4,0.0,307.2,0.967729301,0.6911584478,32.60431413
2021-03-27 12:20:47.258806,101.72,13.28,33.94,-0.92,-0.12,-1.4,0.57,931.0,363.0,400.0,10.0,15300.0,19680.0,-0.36,-0.02,0.93,7.68,-7.86,-31.3,44.26093909,26.002259629999998,93.8,0.0,307.2,0.9974467404,1.679523742,33.17306136
2021-03-27 12:20:49.388909,101.73,13.26,34.01,-1.28,0.0,-0.73,0.57,930.0,364.0,400.0,8.0,15301.0,19678.0,-0.35,-0.02,0.94,8.04,-8.91,-29.9,44.26093916,26.00225968,93.4,0.0,307.2,1.003244736,1.473533169,32.2186235
2021-03-27 12:20:51.478707,101.73,13.26,33.89,-2.5,0.37,1.22,0.52,840.0,354.0,400.0,41.0,15240.0,19632.0,-0.08,0.06,0.97,31.14,-14.39,-34.9,44.26093914,26.0022597,93.3,0.0,307.2,0.9751410154,2.806296492,48.93650682
2021-03-27 12:20:53.408978,101.74,13.28,34.05,-3.36,-0.31,-3.6,0.51,847.0,352.0,400.0,46.0,15242.0,19628.0,-0.13,0.03,1.0,31.92,-14.28,-35.1,44.26093919,26.002259669999997,93.3,0.0,307.2,1.008860744,4.934136196,49.54608764
2021-03-27 12:20:54.914683,101.73,13.52,35.21,-0.43,-0.06,-4.39,0.51,836.0,352.0,400.0,43.0,15234.0,19622.0,-0.19,0.05,0.97,31.03,-13.66,-36.3,44.26093914,26.002259629999998,93.3,0.0,307.2,0.9896969233,4.411417006,49.6703785
2021-03-27 12:20:56.149502,101.74,13.48,35.43,-0.31,2.5,2.87,0.51,837.0,352.0,400.0,39.0,15243.0,19639.0,0.01,-0.09,1.08,32.67,-13.65,-35.8,44.26093914,26.00225958,93.3,0.0,307.2,1.083789647,3.818769435,50.35167723
2021-03-27 12:20:57.343782,101.74,13.56,35.29,0.12,1.22,-0.55,0.51,844.0,353.0,400.0,46.0,15230.0,19623.0,-0.16,0.05,0.95,32.07,-13.99,-34.9,44.260939150000006,26.00225957,93.3,0.0,307.2,0.9646761114,1.343614528,49.41877174
2021-03-27 12:20:58.518804,101.73,13.56,35.37,-1.22,0.12,-0.67,0.5,840.0,352.0,400.0,43.0,15231.0,19622.0,-0.13,0.05,0.99,31.45,-13.9,-35.0,44.260939150000006,26.00225953,93.3,0.0,307.2,0.9997499687,1.397032569,49.06437098
2021-03-27 12:20:59.794377,101.74,13.58,35.44,-1.22,0.24,-0.67,0.51,841.0,353.0,400.0,45.0,15228.0,19625.0,-0.12,0.05,0.99,31.4,-14.27,-36.1,44.260939150000006,26.00225953,93.3,0.0,307.2,0.9984988733,1.412409289,49.92797713
2021-03-27 12:21:01.468497,101.74,13.52,35.5,-1.16,0.0,-0.67,0.51,839.0,352.0,400.0,40.0,15236.0,19631.0,-0.12,0.05,0.99,31.21,-13.87,-34.9,44.260939150000006,26.0022595,93.3,0.0,307.2,0.9984988733,1.339589489,48.83084066
2021-03-27 12:21:03.458755,101.73,13.5,35.45,-1.28,0.0,-0.73,0.51,840.0,352.0,400.0,40.0,15237.0,19631.0,-0.12,0.05,0.99,31.09,-13.88,-35.2,44.26093916,26.00225945,93.3,0.0,307.2,0.9984988733,1.473533169,48.97226256
2021-03-27 12:21:05.149055,101.74,13.52,35.42,-1.28,0.06,-0.67,0.51,840.0,352.0,400.0,41.0,15241.0,19631.0,-0.12,0.05,0.99,31.38,-14.05,-35.4,44.26093917,26.00225943,93.3,0.0,307.2,0.9984988733,1.445994467,49.34842348
2021-03-27 12:21:06.578823,101.72,13.48,35.4,-1.22,0.12,-0.61,0.5,841.0,351.0,400.0,39.0,15247.0,19630.0,-0.12,0.05,0.99,31.79,-13.95,-34.6,44.26093917,26.00225942,93.3,0.0,307.2,0.9984988733,1.369269878,49.01394291
2021-03-27 12:21:07.923788,101.73,13.5,35.36,-1.28,0.18,-0.73,0.51,840.0,352.0,400.0,36.0,15254.0,19632.0,-0.12,0.05,0.99,31.57,-14.71,-34.5,44.26093917,26.00225939,93.3,0.0,307.2,0.9984988733,1.484486443,49.02345357
2021-03-27 12:21:09.174283,101.73,13.45,35.29,-1.34,0.24,-0.73,0.51,840.0,352.0,400.0,39.0,15253.0,19636.0,-0.12,0.05,0.99,31.54,-14.33,-35.5,44.26093916,26.00225935,93.2,0.0,307.2,0.9984988733,1.544700618,49.60212193
2021-03-27 12:21:10.823940,101.73,13.39,35.24,-2.2,2.62,-3.17,0.51,840.0,352.0,400.0,38.0,15262.0,19636.0,-0.23,0.08,0.99,31.62,-14.36,-36.1,44.26093917,26.002259319999997,93.2,0.0,307.2,1.019509686,4.66404331,50.09235471
2021-03-27 12:21:12.863926,101.74,13.41,35.06,-2.81,0.92,-2.08,0.49,834.0,349.0,400.0,33.0,15270.0,19635.0,-0.12,0.14,1.05,32.06,-13.67,-35.7,44.260939449999995,26.00225845,93.3,0.0,307.2,1.06606754,3.61509336,49.89190816
2021-03-27 12:21:14.483806,101.73,13.37,35.03,-1.22,0.12,-0.49,0.5,832.0,350.0,400.0,32.0,15280.0,19641.0,-0.12,0.04,0.99,31.18,-14.65,-36.6,44.26093952,26.00225825,93.3,0.0,307.2,0.998048095,1.32018938,50.26305701
2021-03-27 12:21:16.064522,101.74,13.39,34.95,-1.16,0.18,-0.61,0.5,831.0,351.0,400.0,31.0,15276.0,19644.0,-0.12,0.04,0.99,32.04,-13.92,-35.1,44.2609396,26.002258069999996,93.3,0.0,307.2,0.998048095,1.322913451,49.52108642
2021-03-27 12:21:17.513921,101.73,13.37,35.01,-1.22,0.24,-0.67,0.5,830.0,351.0,400.0,28.0,15287.0,19653.0,-0.12,0.04,0.99,31.65,-14.58,-35.1,44.26093962,26.002258069999996,93.3,0.0,307.2,0.998048095,1.412409289,49.46017489
2021-03-27 12:21:18.768958,101.73,13.37,34.98,-1.16,0.06,-0.73,0.5,831.0,351.0,400.0,31.0,15283.0,19649.0,-0.12,0.04,0.99,32.04,-14.01,-35.7,44.26093964,26.002258069999996,93.3,0.0,307.2,0.998048095,1.371896498,49.97330988
2021-03-27 12:21:21.168768,101.72,13.35,34.97,-1.34,-0.06,-0.67,0.5,830.0,350.0,400.0,26.0,15284.0,19655.0,-0.12,0.04,0.99,32.19,-13.22,-35.6,44.260939660000005,26.00225808,93.3,0.0,307.2,0.998048095,1.499366533,49.78277312
2021-03-27 12:21:22.703864,101.74,13.37,34.97,-1.34,0.12,-0.79,0.51,832.0,352.0,400.0,25.0,15280.0,19656.0,-0.12,0.04,0.99,31.8,-13.64,-36.0,44.26093973,26.00225809,93.4,0.0,307.2,0.998048095,1.560160248,49.93285091
2021-03-27 12:21:24.148987,101.73,13.37,34.98,-1.28,0.12,-0.79,0.5,831.0,350.0,400.0,22.0,15279.0,19664.0,-0.12,0.04,0.99,32.01,-13.85,-35.5,44.26093976,26.00225811,93.4,0.0,307.2,0.998048095,1.508940025,49.76658116
2021-03-27 12:21:25.939281,101.73,13.39,35.0,3.3,2.99,-8.73,0.5,832.0,351.0,400.0,29.0,15278.0,19652.0,-0.1,0.03,0.96,31.7,-14.09,-36.6,44.26093978,26.00225812,93.4,0.0,307.2,0.9656603958,9.80015306,50.42794959
2021-03-27 12:21:27.949296,101.73,13.43,34.92,-2.56,-1.77,-0.24,0.5,828.0,350.0,400.0,25.0,15276.0,19657.0,-0.14,0.02,0.99,32.2,-13.4,-36.5,44.26093985000001,26.00225815,93.4,0.0,307.2,1.000049999,3.1215541,50.48415593
2021-03-27 12:21:29.473743,101.73,13.41,34.93,-1.1,0.12,-0.61,0.5,829.0,350.0,400.0,21.0,15281.0,19659.0,-0.11,0.04,0.99,31.6,-13.64,-35.2,44.26093994,26.00225819,93.4,0.0,307.2,0.99689518,1.26352681,49.23057587
2021-03-27 12:21:30.788595,101.73,13.43,34.92,-1.4,0.06,-0.67,0.5,830.0,350.0,400.0,27.0,15276.0,19656.0,-0.12,0.04,0.99,31.68,-13.67,-35.2,44.26093994,26.0022582,93.4,0.0,307.2,0.998048095,1.553222457,49.29027592
2021-03-27 12:21:32.013921,101.73,13.43,34.94,-1.22,0.12,-0.85,0.5,828.0,351.0,400.0,20.0,15282.0,19656.0,-0.12,0.04,0.99,31.62,-14.05,-35.2,44.26093995,26.002258230000002,93.4,0.0,307.2,0.998048095,1.491743946,49.35855448
2021-03-27 12:21:33.299944,101.74,13.43,34.99,-1.34,0.12,-0.98,0.5,828.0,350.0,400.0,26.0,15281.0,19663.0,-0.12,0.04,0.99,31.95,-13.26,-35.3,44.26094005,26.00225825,93.4,0.0,307.2,0.998048095,1.664451862,49.42388188
2021-03-27 12:21:34.598751,101.73,13.41,35.05,-1.22,0.31,-0.85,0.5,827.0,350.0,400.0,30.0,15273.0,19656.0,-0.12,0.04,0.99,31.65,-12.59,-34.6,44.26094011,26.002258259999998,93.4,0.0,307.2,0.998048095,1.518881167,48.55296695
2021-03-27 12:21:36.078609,101.74,13.43,34.96,-1.22,0.12,-0.73,0.5,828.0,350.0,400.0,24.0,15272.0,19660.0,-0.12,0.04,0.99,31.84,-13.43,-35.8,44.26094008,26.002258270000002,93.4,0.0,307.2,0.998048095,1.426779591,49.75731604
2021-03-27 12:21:37.718993,101.74,13.47,35.04,-1.34,0.18,-0.73,0.49,830.0,349.0,400.0,19.0,15271.0,19655.0,-0.12,0.04,0.99,31.63,-13.34,-36.4,44.26094011,26.002258299999998,93.4,0.0,307.2,0.998048095,1.536522047,50.03371363
2021-03-27 12:21:39.641775,101.74,13.48,34.94,2.44,5.0,7.02,0.5,832.0,351.0,400.0,24.0,15272.0,19658.0,-0.07,0.17,0.79,31.7,-13.23,-36.7,44.26094014,26.002258310000002,93.4,0.0,307.2,0.8111103501,8.957343356,50.2674139
2021-03-27 12:21:41.518823,101.73,13.47,34.97,-1.16,0.24,-0.79,0.5,829.0,351.0,400.0,21.0,15274.0,19655.0,-0.12,0.03,0.99,31.18,-13.21,-34.7,44.260940170000005,26.002258259999998,93.4,0.0,307.2,0.9976973489,1.423832855,48.48491002
2021-03-27 12:21:42.924817,101.73,13.45,34.85,-1.34,0.18,-0.67,0.5,829.0,350.0,400.0,16.0,15280.0,19662.0,-0.12,0.04,0.99,31.73,-13.61,-35.4,44.26094018,26.002258270000002,93.4,0.0,307.2,0.998048095,1.508940025,49.44881192
2021-03-27 12:21:44.103955,101.74,13.39,34.94,-1.28,0.0,-0.73,0.5,826.0,351.0,400.0,16.0,15280.0,19660.0,-0.12,0.04,0.99,31.47,-13.78,-35.7,44.26094019999999,26.002258259999998,93.4,0.0,307.2,0.998048095,1.473533169,49.54532571
2021-03-27 12:21:45.303949,101.73,13.39,34.84,-1.28,0.06,-0.85,0.5,827.0,351.0,400.0,18.0,15278.0,19660.0,-0.12,0.04,0.99,31.65,-13.88,-35.4,44.26094019999999,26.002258259999998,93.4,0.0,307.2,0.998048095,1.537693077,49.47258736
2021-03-27 12:21:46.493941,101.73,13.41,34.8,-13.49,-2.14,-7.93,0.5,820.0,351.0,400.0,19.0,15277.0,19659.0,-0.09,-0.09,0.97,32.63,-13.61,-35.4,44.26094034,26.002258219999998,93.5,0.0,307.2,0.9783148777,15.79381525,50.03108034
2021-03-27 12:21:47.673818,101.73,13.48,34.89,-1.22,0.24,-0.49,0.5,828.0,351.0,400.0,13.0,15273.0,19660.0,-0.13,0.04,0.99,31.07,-13.46,-35.4,44.26094037,26.00225817,93.5,0.0,307.2,0.9992997548,1.336450523,48.98649304
2021-03-27 12:21:49.278841,101.74,13.47,34.82,-1.04,0.12,-0.79,0.51,829.0,352.0,400.0,18.0,15273.0,19654.0,-0.13,0.04,0.99,30.75,-13.6,-34.6,44.260940440000006,26.00225815,93.5,0.0,307.2,0.9992997548,1.311525829,48.24606202
2021-03-27 12:21:51.028714,101.73,13.45,34.76,-1.34,0.0,-0.79,0.5,827.0,350.0,400.0,14.0,15279.0,19665.0,-0.13,0.04,0.99,31.54,-14.05,-36.5,44.26094051,26.00225815,97.9,0.0,307.2,0.9992997548,1.555538492,50.24364736
2021-03-27 12:21:52.323773,101.73,13.37,34.86,-1.34,0.24,-0.73,0.5,828.0,350.0,400.0,18.0,15288.0,19669.0,-0.13,0.04,0.99,31.32,-13.7,-35.2,44.26094053,26.0022581,96.3,0.0,307.2,0.9992997548,1.544700618,49.06803848
2021-03-27 12:21:53.548717,101.74,13.43,34.85,-1.28,0.12,-0.67,0.49,828.0,348.0,400.0,18.0,15283.0,19664.0,-0.13,0.04,0.99,30.88,-14.16,-35.9,44.260940549999994,26.0022581,95.6,0.0,307.2,0.9992997548,1.449724112,49.42560065
2021-03-27 12:21:54.804516,101.72,13.45,34.79,-1.1,0.0,-0.67,0.5,827.0,350.0,400.0,19.0,15275.0,19659.0,-0.13,0.04,0.99,30.79,-13.84,-34.9,44.26094054,26.00225811,95.4,0.0,307.2,0.9992997548,1.287982919,48.55491427
2021-03-27 12:21:56.038854,101.73,13.37,34.8,-1.1,0.06,-0.67,0.5,828.0,350.0,400.0,18.0,15285.0,19663.0,-0.13,0.04,0.99,31.15,-13.81,-35.7,44.26094053,26.00225811,95.0,0.0,307.2,0.9992997548,1.289379696,49.35107496
2021-03-27 12:21:57.273816,101.73,13.37,34.87,-1.22,0.06,-0.73,0.5,826.0,350.0,400.0,11.0,15291.0,19672.0,-0.13,0.04,0.99,30.76,-13.65,-35.0,44.26094062,26.0022581,94.6,0.0,307.2,0.9992997548,1.42298981,48.55409458
2021-03-27 12:21:58.618701,101.74,13.39,34.7,-1.22,0.18,-0.85,0.48,828.0,347.0,400.0,6.0,15292.0,19664.0,-0.13,0.04,0.99,31.54,-13.92,-35.3,44.260940600000005,26.00225808,94.4,0.0,307.2,0.9992997548,1.497765002,49.3419497
2021-03-27 12:22:00.524003,101.73,13.32,34.71,-1.28,0.06,-0.67,0.49,829.0,349.0,400.0,11.0,15291.0,19670.0,-0.13,0.04,0.99,31.3,-13.17,-36.4,44.260940600000005,26.00225808,94.2,0.0,307.2,0.9992997548,1.445994467,49.78050723
2021-03-27 12:22:03.144060,101.73,13.39,34.65,-1.34,0.18,-0.85,0.5,828.0,350.0,400.0,12.0,15294.0,19675.0,-0.13,0.04,0.99,31.49,-13.68,-36.0,44.26094069,26.002257989999997,94.0,0.0,307.2,0.9992997548,1.597028491,49.74698483
2021-03-27 12:22:04.868964,101.73,13.39,34.61,-1.1,1.22,-0.49,0.5,827.0,351.0,400.0,12.0,15301.0,19679.0,-0.12,0.05,0.96,31.42,-13.5,-35.1,44.26094077,26.002257970000002,93.9,0.0,307.2,0.9687620967,1.714205355,49.00486098
2021-03-27 12:22:06.684666,101.73,13.35,34.58,-2.62,-0.43,6.96,0.52,846.0,354.0,400.0,11.0,15301.0,19672.0,-0.16,0.16,1.09,26.5,-13.62,-35.1,44.26094086,26.00225796,93.9,0.0,307.2,1.113238519,7.449221436,46.04089921
2021-03-27 12:22:08.708662,101.73,13.35,34.41,-1.28,0.67,0.0,0.52,857.0,354.0,400.0,6.0,15297.0,19681.0,-0.14,0.04,0.98,25.1,-14.17,-33.6,44.260940870000006,26.00225794,93.9,0.0,307.2,0.9907572861,1.444749113,44.26916421
2021-03-27 12:22:12.788937,101.72,13.34,34.53,-1.22,0.24,-0.79,0.51,856.0,353.0,400.0,7.0,15302.0,19677.0,-0.15,0.04,0.99,24.98,-13.17,-33.5,44.26094091,26.00225786,93.8,0.0,307.2,1.0020978,1.473125928,43.81437321
